UID,TERM,FGEN,GRADUATED
701999,201124,No,Yes
702004,201124,No,Yes
702008,201124,No,Yes
702010,201128,Yes,No
701998,201124,No,Yes
702020,201124,No,Yes
702021,201124,No,Yes
702024,201124,No,Yes
702029,201124,No,Yes
702076,201124,No,No
702100,201124,Yes,Yes
702103,201124,No,Yes
702113,201124,No,Yes
702129,201344,No,Yes
702215,201124,Yes,Yes
702216,201124,No,No
702219,201124,Yes,Yes
702224,201128,Yes,Yes
702229,201124,Yes,No
702234,201128,No,Yes
702261,201344,No,Yes
702295,201124,Yes,No
702341,201124,Yes,No
702343,201124,No,Yes
702348,201124,Yes,Yes
702350,201018,No,Yes
702359,201674,No,Yes
702411,201674,No,Yes
702422,201564,Yes,Yes
702466,201234,No,No
702491,201238,Yes,Yes
702519,201124,No,Yes
702522,201124,No,No
702523,201124,Yes,No
702559,201124,Yes,No
702304,201018,No,No
702302,201018,No,No
702624,201124,Yes,Yes
702630,201124,Yes,Yes
702637,201124,No,No
702645,201124,No,Yes
702651,201124,No,Yes
702653,201124,Yes,No
702657,201124,Yes,No
702658,201124,Yes,Yes
702661,201124,Yes,Yes
702662,201124,Yes,No
702666,201234,Yes,Yes
702667,201124,No,No
702313,201124,No,No
702669,201124,No,Yes
702709,201124,No,Yes
702736,201128,Yes,Yes
702741,201124,No,Yes
702762,201124,No,No
702850,201124,Yes,Yes
702853,201124,No,Yes
702892,201124,Yes,Yes
702902,201124,Yes,No
702906,201124,No,Yes
702908,201124,No,Yes
702912,201128,Yes,No
681113,201018,No,No
702949,201124,No,No
703005,201234,No,Yes
703006,201124,No,Yes
703008,201124,Yes,No
703009,201124,No,No
703017,201124,Yes,Yes
703018,201124,No,No
703026,201344,Yes,Yes
703060,201124,No,Yes
703063,201124,No,Yes
703076,201124,No,Yes
703084,201124,Yes,No
703086,201124,No,Yes
703103,201124,Yes,Yes
703115,201124,No,Yes
703142,201124,Yes,Yes
703148,201128,Yes,No
703154,201124,No,Yes
703160,201124,No,Yes
703165,201124,No,Yes
703166,201128,No,No
703168,201124,No,Yes
703120,201124,Yes,No
703178,201124,No,Yes
703193,201124,Yes,No
703194,201124,Yes,Yes
703196,201124,No,Yes
703199,201128,No,Yes
703230,201124,No,Yes
703231,201454,No,Yes
703249,201124,No,Yes
703262,201124,No,Yes
703267,201124,No,No
703272,201124,No,Yes
703274,201124,Yes,Yes
703292,201124,No,Yes
703296,202344,No,No
703314,201234,No,No
703332,201124,Yes,No
703358,201124,Yes,No
703364,201124,No,Yes
703365,201124,Yes,No
703391,201344,No,Yes
703422,201124,No,Yes
703451,201124,No,Yes
703502,201128,No,Yes
703531,201124,No,Yes
703536,201124,No,Yes
703547,201124,No,Yes
703548,201124,No,No
703555,201124,No,Yes
703561,201124,Yes,No
703570,201344,No,Yes
703574,201454,No,Yes
703575,201124,Yes,No
703631,201234,Yes,Yes
703649,201124,Yes,No
703675,201124,Yes,Yes
703679,201124,Yes,No
703681,201124,No,Yes
703683,201124,No,No
703687,201124,Yes,Yes
703690,201124,No,Yes
703692,201124,No,Yes
703708,201454,No,Yes
703730,201454,No,Yes
703767,201124,Yes,Yes
703783,201674,No,Yes
703812,201124,No,Yes
703819,201124,No,Yes
703828,201124,No,Yes
703832,201124,Yes,Yes
703847,201124,No,Yes
703855,201124,No,Yes
703867,201124,No,No
703870,201344,No,Yes
703884,201348,Yes,Yes
703960,201124,No,Yes
703967,201128,No,Yes
703997,201124,No,No
704007,201124,No,Yes
704012,201124,No,Yes
704023,201564,No,Yes
704057,201234,Yes,Yes
704058,201124,Yes,Yes
704106,201234,No,No
704140,201124,Yes,Yes
704186,201348,No,No
704192,201124,No,No
704204,201128,Yes,Yes
704205,201124,No,Yes
704207,201124,No,Yes
647962,201018,No,Yes
704268,201124,Yes,No
704272,201124,No,No
704344,201234,No,No
705808,201344,Yes,Yes
705873,201344,No,No
704404,201454,Yes,Yes
704444,201124,No,Yes
704468,201344,No,Yes
704479,201234,Yes,Yes
701486,201124,No,Yes
704525,201454,Yes,Yes
704617,201234,Yes,Yes
704653,201344,No,No
704657,201674,No,Yes
704679,201454,No,Yes
704762,201234,Yes,Yes
704875,201234,No,Yes
704877,201234,Yes,Yes
704879,201234,No,Yes
704953,201234,Yes,Yes
704964,201234,No,Yes
704984,201234,Yes,Yes
704986,201234,No,No
705031,201234,Yes,Yes
705086,201234,Yes,No
705105,201234,Yes,Yes
705133,201344,No,Yes
705149,201234,Yes,Yes
705211,201344,No,No
705256,201234,No,Yes
705261,201234,No,Yes
705293,201344,Yes,No
705319,201234,No,Yes
705354,201344,No,No
705483,201344,Yes,Yes
705531,201344,Yes,Yes
705538,201344,No,No
705539,201344,Yes,Yes
705908,201344,Yes,Yes
705915,201344,Yes,Yes
706112,201234,Yes,Yes
706121,201238,No,No
706168,201234,No,Yes
706182,201234,Yes,No
706242,201458,Yes,Yes
706271,201234,No,Yes
706326,201234,Yes,Yes
706401,201894,No,Yes
706497,201344,No,Yes
706550,201344,Yes,Yes
706562,201344,Yes,No
706581,201234,No,Yes
706599,201564,No,Yes
706624,201564,No,Yes
706721,201124,No,Yes
706741,201564,Yes,Yes
706753,201454,No,Yes
706761,201124,No,Yes
706777,201124,No,No
706886,201454,No,Yes
706962,201124,No,Yes
706970,201124,Yes,Yes
706978,201564,No,No
707041,201234,No,Yes
707050,201348,No,Yes
707078,201124,No,Yes
707079,201124,No,No
707084,201128,No,No
707095,201128,No,Yes
707036,201124,No,Yes
707108,201124,No,No
707190,201348,No,No
707256,201454,No,Yes
707282,201234,No,Yes
707414,201234,Yes,No
707436,201348,No,Yes
707472,201344,No,No
707546,201344,No,No
707620,201234,Yes,Yes
707621,201124,Yes,Yes
707622,201124,Yes,No
707663,201124,No,Yes
707705,201124,Yes,No
707711,201124,No,Yes
707750,201124,No,Yes
707753,201124,No,Yes
707757,201234,No,Yes
707764,201234,No,No
707834,201234,Yes,No
707837,201344,Yes,Yes
707894,201344,No,Yes
707898,201344,No,No
707912,201234,Yes,Yes
707921,201238,No,Yes
707935,201238,No,Yes
707940,201234,Yes,Yes
707943,201124,Yes,No
708086,201564,No,Yes
708091,201234,No,Yes
708101,201454,No,Yes
708111,201128,No,Yes
708115,201128,No,No
708119,201234,No,Yes
708123,201124,Yes,Yes
708127,201124,No,Yes
708132,201234,No,Yes
708167,201124,No,Yes
708168,201454,No,Yes
708235,201124,No,Yes
708239,201124,No,Yes
708242,201454,No,Yes
708256,201234,Yes,No
708328,201124,Yes,Yes
708363,201124,Yes,No
708374,201234,No,No
708391,201234,No,Yes
708413,201128,No,No
708414,201124,Yes,Yes
708427,201234,No,Yes
708441,201124,Yes,No
708442,201124,No,Yes
708451,201234,No,No
708529,201234,No,Yes
708533,201344,No,Yes
708556,201124,No,Yes
708559,201124,Yes,No
708565,201238,No,No
708566,201234,Yes,No
708575,201238,No,Yes
708591,201674,Yes,Yes
708434,201124,No,Yes
708604,201234,Yes,Yes
708605,201234,No,No
708611,201564,No,Yes
708616,201124,No,No
708618,201124,Yes,No
708620,201124,No,Yes
708625,201124,Yes,Yes
708627,201344,Yes,Yes
708642,201124,No,Yes
708951,201454,No,Yes
709286,201234,Yes,Yes
709352,201238,No,Yes
709378,201234,Yes,Yes
709394,201234,No,No
709484,201234,Yes,Yes
709542,201234,Yes,No
709553,201234,No,No
709651,201234,Yes,No
709750,201234,Yes,Yes
709766,201234,Yes,No
709906,201234,No,Yes
709908,201234,No,Yes
709911,201344,No,Yes
708469,201124,No,Yes
710033,201234,Yes,No
710073,201234,No,Yes
710083,201124,No,Yes
710176,201128,No,Yes
710388,201234,No,Yes
710487,201234,Yes,No
710618,201234,No,Yes
710642,201234,No,Yes
710708,201234,No,Yes
710730,201234,No,Yes
710775,201234,No,Yes
710791,201234,No,No
710816,201234,No,Yes
710822,201564,No,Yes
710927,201234,No,Yes
711126,201124,Yes,No
711134,201234,No,Yes
711158,201344,No,Yes
711162,201124,No,No
711186,201234,Yes,Yes
711187,201124,No,Yes
711195,201344,Yes,Yes
711214,201234,No,Yes
711270,201128,No,Yes
711282,201238,Yes,Yes
711346,201344,Yes,No
711347,201454,Yes,No
708088,201124,No,Yes
711362,201234,No,Yes
711393,201124,No,Yes
711413,201234,Yes,No
711486,201124,Yes,Yes
711487,201124,Yes,Yes
711516,201238,No,Yes
711605,201234,No,Yes
711673,201234,No,Yes
711686,201238,No,Yes
711719,201234,Yes,Yes
711812,201458,Yes,Yes
711871,201674,Yes,No
711876,201124,Yes,No
711877,201124,Yes,Yes
711891,201234,Yes,Yes
711902,201234,No,Yes
711943,201564,No,Yes
712010,201234,Yes,Yes
712049,201234,Yes,Yes
712063,201234,Yes,No
712113,201234,Yes,Yes
712114,201344,Yes,Yes
712120,201234,No,Yes
712132,201344,Yes,No
712189,201234,No,Yes
712197,201344,No,Yes
712283,201234,No,Yes
712286,201124,No,Yes
712295,201124,Yes,Yes
712297,201124,No,No
712339,201454,No,No
712342,201234,No,Yes
697466,201124,No,Yes
712371,201124,Yes,No
712381,201124,Yes,No
712388,201894,Yes,Yes
712446,201128,Yes,Yes
712448,201124,No,No
712461,201234,No,Yes
712555,201124,No,No
712557,201124,Yes,No
712633,201124,Yes,No
712635,201124,Yes,No
712697,201124,No,No
712734,201234,Yes,Yes
712768,201124,No,Yes
712779,201454,No,Yes
712827,201124,No,Yes
712885,201344,No,Yes
712918,201234,Yes,Yes
712937,201568,Yes,Yes
712948,201344,No,No
712967,201234,Yes,Yes
713060,201128,No,Yes
713098,201124,Yes,Yes
713187,201234,No,Yes
707876,201564,Yes,Yes
713219,201238,No,Yes
713223,201784,No,Yes
713230,201124,No,No
713236,201128,No,Yes
713237,201128,No,Yes
713317,201124,No,No
713375,201234,No,Yes
713554,201128,No,Yes
713642,201344,No,Yes
713749,201124,No,Yes
707635,201564,No,No
712511,201124,No,Yes
713799,201234,No,No
713810,201234,No,Yes
713859,201564,Yes,Yes
713901,201344,Yes,Yes
713935,201124,No,Yes
713961,201234,Yes,Yes
714040,201344,No,No
714088,201234,No,Yes
714126,201124,Yes,Yes
714173,201238,No,Yes
714189,201454,No,Yes
714194,201564,Yes,No
714199,201234,No,No
714207,201124,No,Yes
714211,201124,No,Yes
714212,201344,No,Yes
714223,201238,Yes,Yes
714238,201124,No,Yes
714263,201234,Yes,No
714264,201124,No,Yes
714265,201344,No,Yes
714267,201234,No,Yes
714293,201564,Yes,No
714311,201454,No,Yes
714315,201234,No,Yes
714325,201344,Yes,Yes
714329,201234,No,Yes
714333,201124,No,Yes
714357,201124,No,Yes
714377,201238,Yes,Yes
714405,201234,No,Yes
714411,201234,Yes,Yes
714421,201344,Yes,Yes
714427,201234,Yes,Yes
714437,201234,Yes,Yes
714450,201348,Yes,Yes
714456,201234,No,Yes
714462,201124,No,No
714465,201128,Yes,No
714580,201674,No,Yes
714727,201784,No,Yes
714780,201234,No,No
714836,201674,No,Yes
714839,201238,No,No
712293,201124,No,Yes
714850,201234,No,Yes
714995,201128,Yes,Yes
714999,201454,No,Yes
715049,201564,No,Yes
715050,201564,No,Yes
715051,201784,No,Yes
695234,201124,No,Yes
683442,201124,No,No
715070,201234,No,No
715097,201674,No,No
715163,201128,No,No
715212,201124,Yes,Yes
715224,201344,No,Yes
715244,201564,No,Yes
715203,201234,No,Yes
715283,201124,No,No
715284,201124,No,No
715300,201344,No,Yes
715308,201344,Yes,Yes
715320,201344,No,No
715325,201344,No,Yes
715327,201564,No,Yes
715341,201564,No,Yes
715355,201894,No,Yes
715361,201124,No,Yes
715369,201234,No,Yes
715371,201234,Yes,Yes
715379,201238,No,Yes
715398,201344,No,Yes
715430,201674,No,Yes
715436,201454,No,Yes
715477,201674,No,Yes
715502,201564,Yes,Yes
715505,201344,No,Yes
715517,201674,No,Yes
715519,201344,No,No
715527,201564,No,Yes
715536,201348,No,Yes
715623,201564,No,Yes
715652,201784,Yes,Yes
715689,201904,No,Yes
715703,201674,No,Yes
715718,201784,No,Yes
715749,201454,No,Yes
715796,201674,No,Yes
715800,201784,No,Yes
715836,201234,No,Yes
715873,201564,No,No
715909,201454,No,Yes
715915,201454,No,No
715920,201674,No,Yes
715938,201674,No,Yes
715972,201234,No,No
715984,201344,No,No
715986,201348,No,Yes
715992,201454,Yes,No
715994,201348,Yes,Yes
716003,201564,No,Yes
716005,202014,No,No
716051,201128,Yes,Yes
716071,201458,No,No
716092,201894,No,Yes
716101,201344,No,No
716105,201564,No,Yes
716114,201564,No,Yes
716152,202124,No,No
716155,201674,No,Yes
716153,201234,No,Yes
716170,201344,Yes,Yes
716179,201234,No,No
716191,201124,No,No
716220,201238,No,Yes
716229,201234,Yes,Yes
716290,201234,No,No
716330,201234,No,Yes
716337,201234,No,Yes
716418,201124,No,No
716425,201568,Yes,Yes
716539,201234,No,Yes
716550,201234,Yes,Yes
716554,201234,Yes,Yes
716573,201234,No,No
716581,201234,No,No
716593,201234,No,Yes
716608,201344,No,Yes
716618,201234,No,No
716621,201904,No,Yes
716628,201234,Yes,Yes
716630,201234,Yes,No
716652,201234,Yes,Yes
716658,201894,No,Yes
716665,201124,No,Yes
716683,201234,No,Yes
716686,201124,No,Yes
716688,201124,No,No
716718,201128,No,No
716729,201124,No,Yes
716736,201894,No,No
716799,201234,No,Yes
716811,201128,No,No
716887,201348,No,Yes
716910,201234,No,Yes
716914,201128,No,No
716987,201894,No,Yes
717000,201238,No,No
717014,201344,No,Yes
717041,201128,No,Yes
717049,201238,Yes,Yes
717054,201234,No,Yes
717069,201234,No,Yes
717070,201238,Yes,Yes
717134,201234,No,Yes
717147,201234,No,Yes
717160,201234,No,Yes
717161,201234,Yes,Yes
717170,201454,No,Yes
717183,201124,Yes,Yes
717231,201344,No,No
717233,201234,Yes,Yes
716827,201234,Yes,Yes
717277,201124,Yes,Yes
717330,201234,Yes,Yes
717423,201234,Yes,Yes
717503,201344,No,Yes
717507,201344,Yes,Yes
717508,201128,No,Yes
717680,201234,Yes,Yes
719124,201234,No,Yes
717738,201238,No,Yes
717745,201234,Yes,Yes
717766,201124,No,Yes
717817,201344,No,Yes
717819,201234,Yes,Yes
717821,201238,No,Yes
717840,201234,Yes,No
717881,201234,Yes,Yes
717892,201234,No,No
717917,201344,No,Yes
717952,201344,No,No
717954,201454,Yes,Yes
717960,201234,No,No
717998,201234,No,Yes
718008,201904,No,No
718054,201128,Yes,Yes
718056,201234,No,Yes
718073,201234,Yes,Yes
718075,201344,Yes,No
718118,201238,Yes,Yes
718159,201234,No,No
718174,201234,No,Yes
718177,201238,No,Yes
718204,201128,No,No
718308,201128,Yes,Yes
718325,201234,No,Yes
718341,201234,Yes,Yes
718348,201344,Yes,Yes
718353,201234,No,Yes
718359,201234,No,Yes
718368,201238,No,Yes
718392,201234,Yes,No
718400,201128,Yes,No
718485,201234,No,Yes
718503,201238,No,Yes
718511,201238,No,Yes
718533,201344,Yes,Yes
718542,201234,Yes,Yes
718543,201234,Yes,Yes
718549,201234,No,Yes
718568,201238,Yes,Yes
718658,201128,No,Yes
718678,201128,No,Yes
718685,201234,Yes,Yes
718688,201234,Yes,Yes
718756,201234,No,Yes
718786,201128,Yes,No
718854,201344,No,Yes
723220,201234,No,Yes
719027,201234,Yes,No
719032,201568,No,No
719044,201234,Yes,Yes
719065,201128,No,Yes
719104,201564,Yes,No
719106,201234,Yes,Yes
719118,201344,No,Yes
719128,201348,Yes,Yes
719136,201344,No,No
719237,201238,No,Yes
719258,201234,No,Yes
719305,201238,Yes,Yes
719327,201234,Yes,Yes
719333,201564,No,Yes
719334,201234,No,Yes
719339,201344,No,Yes
719340,201234,No,Yes
719347,201344,Yes,Yes
719357,201344,Yes,Yes
719405,201234,Yes,Yes
719416,201564,Yes,Yes
719425,201234,No,No
719448,201234,Yes,Yes
719451,201234,No,No
719651,201344,No,Yes
719660,201344,No,Yes
719703,201344,No,Yes
719793,201234,No,Yes
719820,201234,No,Yes
719840,201234,Yes,No
719841,201234,No,No
719848,201128,No,Yes
719854,201238,Yes,Yes
719865,201128,Yes,Yes
719919,201234,No,Yes
714006,201234,No,Yes
720036,201348,No,Yes
720081,201234,Yes,No
720165,201344,No,Yes
720174,201234,No,Yes
720187,201344,Yes,No
720205,201238,Yes,Yes
720209,201128,Yes,Yes
720210,201454,Yes,No
720211,201128,Yes,Yes
720212,201234,No,No
720227,201234,Yes,Yes
720234,201234,No,Yes
720305,201234,No,No
720396,201128,No,Yes
720397,201234,No,No
720399,201234,No,Yes
720401,201344,No,Yes
720408,201344,No,Yes
720435,201344,No,Yes
720473,201234,No,Yes
720518,201234,No,Yes
720525,201128,Yes,No
720568,201344,No,Yes
720591,201128,Yes,Yes
720592,201234,Yes,No
720650,201234,No,No
720651,201128,Yes,Yes
720652,201234,No,No
720648,201234,Yes,Yes
720655,201234,Yes,Yes
720658,201234,Yes,Yes
720660,201234,No,Yes
720723,201344,No,No
720738,201234,No,No
720758,201344,No,Yes
720782,201234,Yes,Yes
720785,201344,No,Yes
720808,201348,No,Yes
720849,201234,No,Yes
720869,201128,Yes,Yes
720884,201234,No,No
720920,201234,Yes,Yes
720927,201234,Yes,Yes
720942,201344,No,Yes
720962,201234,No,Yes
720964,201234,Yes,Yes
720971,201238,No,Yes
720991,201234,Yes,Yes
721023,201234,Yes,No
721062,201234,Yes,Yes
721078,201234,No,Yes
721104,201128,Yes,Yes
721124,201234,No,Yes
721154,201344,No,Yes
721227,201344,No,Yes
721230,201234,No,Yes
721235,201234,No,Yes
721297,201234,Yes,Yes
721339,201234,No,Yes
721354,201234,Yes,No
721360,201344,Yes,Yes
721361,201234,No,Yes
721366,201344,Yes,Yes
721369,201234,No,Yes
721372,201234,No,Yes
721391,201234,Yes,Yes
721395,201238,Yes,Yes
721414,201234,Yes,No
721475,201678,No,Yes
721482,201344,Yes,Yes
721508,201234,Yes,Yes
721523,201348,Yes,Yes
721525,201344,Yes,Yes
721526,201238,Yes,Yes
721537,201234,No,No
721617,201344,No,Yes
721621,201234,No,No
721626,201234,Yes,Yes
721673,201234,Yes,Yes
721679,201238,Yes,No
721706,201904,No,Yes
721750,201234,Yes,Yes
721760,201234,Yes,No
721763,201238,No,Yes
721773,201234,No,Yes
721783,201234,No,Yes
721799,201344,No,Yes
721805,201234,Yes,Yes
721821,201344,Yes,No
721823,201344,Yes,Yes
721836,201234,Yes,No
721837,201344,Yes,No
721877,201128,No,Yes
721897,201344,No,Yes
721927,201344,Yes,Yes
721991,201234,No,Yes
722015,201348,No,Yes
722024,201234,Yes,Yes
722026,201234,Yes,Yes
722027,201234,No,Yes
722075,201238,No,Yes
722076,201234,No,Yes
722077,201238,Yes,Yes
722086,202014,No,No
722099,201564,No,Yes
722156,201234,No,No
722158,201344,Yes,Yes
722166,201234,No,No
722184,201234,No,Yes
722186,201234,No,No
722220,201344,No,Yes
722255,201234,Yes,No
722262,201128,No,No
722265,201234,Yes,No
722293,201348,No,Yes
722296,201454,No,No
722322,201238,Yes,No
722350,201348,Yes,Yes
722361,201234,No,Yes
722366,201344,No,Yes
722407,201344,Yes,Yes
722417,201344,No,Yes
722419,201344,No,Yes
722446,201234,Yes,No
722502,201344,No,Yes
722528,201238,Yes,Yes
722569,201234,Yes,Yes
722624,201234,No,Yes
722636,201234,Yes,Yes
722637,201128,Yes,Yes
722638,201234,No,No
722658,201234,Yes,Yes
722674,201234,Yes,Yes
722675,201234,No,Yes
722677,201234,Yes,No
722680,201234,Yes,Yes
722684,201454,No,Yes
722796,201674,Yes,No
722829,201234,No,Yes
722832,201344,Yes,Yes
722833,201564,No,Yes
722834,201344,Yes,Yes
722862,201234,No,Yes
722892,201234,No,No
722894,201234,Yes,Yes
722899,201234,Yes,Yes
722903,201784,No,Yes
722904,201234,No,Yes
722908,201234,Yes,No
722916,201458,No,Yes
722931,201234,No,Yes
722946,201234,No,Yes
722957,201234,Yes,Yes
722979,201234,Yes,Yes
722982,201238,Yes,No
722998,201234,No,No
723023,201234,No,Yes
723039,201234,No,No
723045,201234,No,No
723055,201234,No,Yes
723056,201234,Yes,Yes
723101,201234,No,Yes
723114,201564,No,Yes
723127,201234,No,Yes
723141,201344,Yes,Yes
723149,201454,No,No
723155,201234,No,No
723194,201234,Yes,No
723227,201234,Yes,No
723241,201234,Yes,Yes
723300,201348,No,Yes
723330,201348,Yes,No
723332,201238,No,Yes
723375,201234,No,Yes
723420,201454,No,Yes
723422,201234,No,Yes
723424,201234,No,Yes
723433,201234,Yes,Yes
723445,201234,No,No
723460,201234,No,No
723483,201234,No,No
723508,201234,No,Yes
723522,201344,No,Yes
723544,201344,No,Yes
723588,201234,No,No
723594,201344,No,Yes
723641,201234,Yes,Yes
723672,201234,Yes,No
723670,201234,Yes,Yes
723674,201234,No,Yes
723681,201234,No,Yes
723687,201234,No,Yes
723689,201344,No,No
723694,201344,No,Yes
723712,201234,Yes,Yes
723728,201234,No,Yes
723729,201238,No,No
723739,201674,No,Yes
723813,201234,Yes,No
723846,201234,Yes,No
723851,201128,Yes,Yes
723854,201234,No,Yes
723868,201234,Yes,Yes
723873,201234,No,Yes
723893,201234,Yes,Yes
723950,201344,No,Yes
724005,201234,Yes,Yes
724043,201454,Yes,Yes
724112,201128,Yes,No
724130,201234,Yes,Yes
724131,201234,No,Yes
724139,201234,No,Yes
724225,201128,No,Yes
724242,201344,No,Yes
724249,201234,Yes,No
724259,201234,No,Yes
724269,201564,Yes,No
724270,201344,No,No
724277,201344,Yes,No
724279,201344,Yes,No
724287,201564,No,Yes
