UID,TERM,PLU_SCHOLARSHIP,GRADUATED
693610,201124,3593.0,No
693693,201124,4690.0,No
693703,201128,8533.0,No
693758,201124,6000.0,No
693773,201124,8001.0,Yes
693825,201018,5000.0,No
693834,201124,7500.0,Yes
693863,201344,9000.0,Yes
693915,201128,9424.0,No
693918,201454,7500.0,Yes
693926,201124,8500.0,Yes
693952,201124,7500.0,Yes
693956,201124,10032.0,Yes
693971,201128,7500.0,Yes
694019,201018,4720.0,Yes
694073,201124,9932.0,Yes
694093,201018,4847.0,Yes
694112,201124,8470.0,Yes
694125,201124,8589.0,Yes
694132,201124,9000.0,Yes
694235,201018,4720.0,Yes
694239,201124,2500.0,Yes
694259,201124,11885.0,Yes
694265,201124,8000.0,Yes
694268,201128,6908.0,Yes
694278,201018,8361.0,No
694283,201564,10000.0,Yes
694285,201124,7248.0,No
694289,201124,9500.0,Yes
694399,201124,8000.0,Yes
694405,201234,9500.0,No
694437,201124,11585.0,Yes
694453,201128,10986.0,Yes
694466,201124,9000.0,Yes
694486,201234,8500.0,Yes
694506,202128,6127.0,Yes
694572,201124,8268.0,Yes
694573,201674,13000.0,Yes
694585,201124,7301.0,Yes
694586,201674,10500.0,Yes
694606,201234,7500.0,Yes
694612,201124,8696.0,No
694632,201124,0.0,Yes
694636,201124,0.0,No
694673,201238,9500.0,Yes
694678,201124,0.0,Yes
694704,201128,6031.0,Yes
694719,201018,4500.0,Yes
694743,201124,9000.0,Yes
694757,201124,6631.0,No
694760,201124,9198.0,No
694815,201124,10997.0,Yes
694828,201124,8500.0,No
694835,201128,7667.0,Yes
694908,201124,5234.0,No
694921,201124,10537.0,Yes
694941,201124,5000.0,Yes
694949,201128,7291.0,Yes
694952,201124,5500.0,Yes
695010,201124,11083.0,No
695098,201124,9000.0,Yes
695116,201124,7018.0,No
695119,201124,1676.0,No
695125,201234,6567.0,Yes
695135,201234,8405.0,Yes
695227,201234,7000.0,Yes
695230,201124,9000.0,Yes
695289,201124,8630.0,No
695306,201124,9323.0,Yes
695363,201124,9500.0,Yes
695402,201018,3860.0,Yes
695445,201018,8922.0,Yes
695458,201234,9327.0,Yes
695459,201128,9845.0,Yes
695469,201124,9000.0,Yes
695503,201234,13468.0,No
695586,201454,6500.0,No
695589,201674,7500.0,Yes
695624,201124,9094.0,No
695630,201124,8000.0,Yes
695631,201124,8681.0,Yes
695634,201128,8000.0,No
695653,201128,4580.0,Yes
695719,201234,10900.0,Yes
695726,201234,9027.0,Yes
695761,201124,12286.0,Yes
695769,201234,9000.0,Yes
695786,201784,17421.0,Yes
695799,201128,8758.0,Yes
695845,201234,6000.0,Yes
695850,201344,8500.0,Yes
695854,201234,8881.0,Yes
695857,201344,9949.0,No
695865,201124,4800.0,No
695920,201128,6000.0,Yes
696034,201124,9000.0,Yes
696042,201128,8000.0,Yes
696060,201234,13156.0,Yes
696066,201124,8923.0,Yes
696082,201124,9500.0,Yes
696098,201124,8887.0,Yes
696191,201124,2690.0,Yes
696192,201124,8500.0,Yes
696206,201234,4156.0,Yes
696215,201018,8500.0,Yes
696247,201124,8000.0,No
695723,201018,9493.0,Yes
696269,201124,7991.0,Yes
696296,201124,5500.0,Yes
696297,201124,10935.0,Yes
696307,201124,9145.0,No
696322,201344,6500.0,Yes
696338,201124,15475.0,No
696373,201124,7500.0,Yes
696405,201128,5000.0,Yes
696416,201124,7333.0,Yes
696418,201018,4000.0,No
696458,201124,9597.0,Yes
696470,201124,7500.0,Yes
696507,201124,8280.0,Yes
696563,201124,5500.0,Yes
696564,201234,6242.0,Yes
696612,201124,2258.0,Yes
696619,201348,7000.0,No
696640,201128,8000.0,Yes
696641,201124,3819.0,Yes
696699,201124,7500.0,Yes
696705,201124,7606.0,No
696712,201124,7606.0,Yes
696741,201124,21132.67,Yes
696746,201124,7500.0,No
696752,201018,6000.0,No
696753,201124,9504.0,Yes
696754,201124,9074.0,No
696790,201454,12599.0,Yes
696805,201124,10080.0,Yes
696885,201234,6500.0,No
696929,201124,12527.0,Yes
696958,201674,11500.0,Yes
696960,201124,7755.0,Yes
696983,201124,9617.0,No
697015,201234,9750.0,Yes
697037,201124,8000.0,Yes
697045,201234,8000.0,No
697052,201454,7000.0,Yes
697087,201124,6091.0,Yes
697139,201234,9000.0,Yes
697146,201124,12825.0,No
697158,201124,10906.0,Yes
697235,201128,5000.0,Yes
697271,201124,8500.0,Yes
697305,201124,7850.0,Yes
697353,201234,11164.0,Yes
697396,201124,7500.0,No
697402,201234,9974.0,Yes
697407,201234,9917.0,Yes
697411,201124,9000.0,Yes
697483,201564,12800.0,Yes
697488,201124,8673.0,Yes
697527,201018,6624.0,Yes
697586,201128,10731.0,Yes
697601,201124,9000.0,No
697607,201124,11209.0,Yes
697632,201124,9744.0,Yes
697703,201234,9000.0,Yes
697714,201234,8000.0,Yes
697728,201124,8000.0,Yes
697762,201234,8750.0,Yes
697763,201124,5500.0,Yes
697774,201124,0.0,Yes
697786,201234,8500.0,No
697790,201124,8996.0,No
697795,201124,4000.0,Yes
697800,201124,6000.0,No
697812,201128,3506.0,Yes
697838,201124,7100.0,Yes
697856,201124,11063.0,No
697874,201454,7750.0,No
697877,201124,3285.0,Yes
697879,201234,7332.0,Yes
697883,201454,10698.0,Yes
697897,201234,8000.0,Yes
697911,201128,3618.0,Yes
698104,201018,6616.0,Yes
698247,201124,4250.0,Yes
698269,201124,11690.0,Yes
698277,201124,6000.0,Yes
698279,201124,0.0,Yes
698281,201234,8000.0,Yes
698283,201128,4000.0,No
698318,201124,8192.0,Yes
698375,201124,7871.0,No
698384,201234,6182.0,Yes
698390,201234,6000.0,Yes
698404,201234,8000.0,Yes
698425,201128,6266.0,Yes
698433,201234,4073.0,No
698437,201124,7863.0,Yes
698444,201234,7767.0,Yes
698455,201124,3499.0,No
698497,201234,12500.0,Yes
698568,201454,9706.0,Yes
698571,201124,11470.0,Yes
698572,201234,10000.0,Yes
698573,201124,8714.0,No
698574,201128,6869.0,Yes
698578,201124,9267.0,Yes
698579,201124,9186.0,No
698622,201124,10273.0,No
698626,201124,9000.0,Yes
698647,201124,5000.0,Yes
698663,201018,7000.0,Yes
698685,201128,10277.0,Yes
698587,201124,6500.0,Yes
698691,201124,4246.0,Yes
698698,201128,4789.0,Yes
698714,201234,7000.0,Yes
698717,201234,9750.0,Yes
698777,201124,7000.0,Yes
698683,201018,6000.0,Yes
698818,201124,8500.0,Yes
698835,201124,7500.0,No
698846,201454,11000.0,No
698856,201234,5790.0,No
698885,201124,500.0,Yes
698888,201234,6500.0,No
698900,201124,0.0,Yes
698937,201344,10101.0,Yes
699013,201124,7500.0,Yes
699101,201124,12880.0,Yes
699150,201128,8500.0,Yes
699173,201454,11500.0,Yes
699190,201344,9500.0,Yes
699193,201124,9434.0,No
699194,201124,8000.0,Yes
699209,201124,8000.0,Yes
699239,201124,11868.0,Yes
699240,201128,4500.0,Yes
699267,201124,6000.0,Yes
699269,201124,3070.0,Yes
699273,201124,8701.0,No
699286,201124,8293.0,Yes
699290,201124,9000.0,Yes
699305,201124,11752.0,Yes
699308,201234,4921.0,No
699316,201124,9000.0,No
699373,201234,6000.0,No
699409,201124,10009.0,Yes
699412,201124,7500.0,Yes
699427,201124,8250.0,Yes
699466,201234,12856.0,No
699520,201124,7500.0,No
699521,201124,8000.0,No
699538,201124,7500.0,No
699560,201124,7000.0,Yes
694527,201128,2500.0,Yes
699570,201124,5500.0,No
699580,201234,10115.0,Yes
699597,201124,8500.0,Yes
699620,201124,7500.0,Yes
699621,201128,8500.0,Yes
699625,201124,2051.0,No
699627,201128,2500.0,Yes
699630,201124,0.0,Yes
699635,201234,6000.0,Yes
699668,201344,10000.0,Yes
699676,201124,7359.0,Yes
699684,201124,10111.0,No
699693,201238,7000.0,Yes
699712,201124,5500.0,Yes
699737,201124,8000.0,Yes
699738,201124,1500.0,No
699751,201124,10000.0,No
699756,201124,7500.0,No
699769,201124,7500.0,Yes
699789,201124,8500.0,No
699829,201344,9500.0,Yes
699886,201124,5500.0,Yes
699891,201344,3000.0,No
699895,201238,9500.0,Yes
699898,201234,9000.0,Yes
699918,201568,8000.0,Yes
699951,201234,12000.0,Yes
699970,201124,8899.0,No
699971,201124,500.0,Yes
699982,201124,7500.0,No
700009,201124,5500.0,No
700046,201124,4500.0,Yes
700075,201128,9996.0,Yes
700118,201124,0.0,Yes
700134,201124,0.0,Yes
700137,201124,2326.0,Yes
700167,201124,10831.0,Yes
700174,201124,8000.0,Yes
700259,201124,5500.0,Yes
700261,201018,4720.0,No
700269,201124,5968.0,No
700277,201124,3955.0,No
700390,201234,13657.0,Yes
700438,201234,10294.0,No
700445,201124,9000.0,Yes
700492,201128,8500.0,Yes
700495,201128,8511.0,No
700496,201124,11044.0,Yes
700500,201018,6659.0,Yes
700563,201234,8000.0,Yes
700566,201124,5850.0,No
678535,201124,12010.0,Yes
700661,201124,8500.0,No
700683,201894,14268.0,Yes
700704,201238,8000.0,Yes
700765,201124,9000.0,Yes
700766,201234,9443.0,Yes
700774,201124,10142.0,Yes
700802,201124,8500.0,Yes
700809,201124,2865.0,No
700829,201124,13825.0,Yes
700834,201234,12757.0,Yes
700903,201128,6225.0,Yes
700910,201124,7500.0,Yes
700937,201234,5000.0,No
700948,201124,0.0,Yes
700957,201128,9709.0,Yes
700979,201124,8008.0,No
700980,201454,7000.0,No
700989,201124,11243.0,Yes
700995,201124,7300.0,Yes
701086,201564,8178.0,Yes
701091,201894,10000.0,Yes
701112,201234,8500.0,Yes
701116,201564,7730.0,Yes
701157,201018,6255.0,Yes
701160,201124,7500.0,Yes
701163,201018,6718.0,Yes
701166,201124,7157.0,Yes
701173,201234,7000.0,No
701175,201124,8256.0,Yes
701178,201124,6832.0,No
701182,201124,3635.0,No
701192,201124,8500.0,Yes
701203,201124,11579.0,Yes
701205,201124,9573.0,Yes
701268,201124,9890.0,Yes
701269,201124,8045.0,Yes
701273,201124,8000.0,Yes
701274,201124,3499.0,No
701310,201124,6125.0,Yes
701316,201348,11532.0,Yes
701423,201124,9556.0,Yes
701427,201124,9094.0,Yes
701430,201124,2051.0,No
701477,201124,2312.0,Yes
701483,201128,8094.0,Yes
701492,201124,8984.0,No
701501,202344,19350.0,No
701522,201454,9347.0,Yes
701523,201128,5000.0,Yes
701577,201124,7500.0,No
701581,201124,7518.0,No
701771,201344,9000.0,No
701825,201124,8796.0,Yes
701833,201234,11000.0,Yes
701840,201124,7500.0,Yes
701868,201128,8500.0,Yes
701870,201234,3710.0,Yes
701904,201238,8971.0,No
701923,201124,11655.0,Yes
701929,201124,7500.0,No
701970,201124,0.0,No
701987,201124,11617.0,Yes
701991,201124,9362.0,Yes
701996,201128,7500.0,Yes
701999,201124,9649.0,Yes
702004,201124,7500.0,Yes
702008,201124,11622.0,Yes
702010,201128,9338.0,No
701998,201124,7500.0,Yes
702020,201124,3816.0,Yes
702021,201124,6242.0,Yes
702024,201124,0.0,Yes
702029,201124,7500.0,Yes
702076,201124,9573.0,No
702100,201124,7000.0,Yes
702103,201124,5000.0,Yes
702113,201124,8500.0,Yes
702129,201344,12554.0,Yes
702215,201124,8000.0,Yes
702216,201124,8097.0,No
702219,201124,5500.0,Yes
702229,201124,0.0,No
702261,201344,10391.0,Yes
702295,201124,4390.0,No
702341,201124,7500.0,No
702343,201124,7001.0,Yes
702348,201124,7500.0,Yes
702350,201018,4720.0,Yes
702359,201674,16000.0,Yes
702411,201674,13500.0,Yes
702422,201564,11575.0,Yes
702466,201234,8500.0,No
702491,201238,8250.0,Yes
702519,201124,11640.0,Yes
702522,201124,5000.0,No
702523,201124,7847.0,No
702559,201124,9043.0,No
702304,201018,5000.0,No
702302,201018,5000.0,No
702624,201124,9203.0,Yes
702630,201124,11312.0,Yes
702637,201124,8618.0,No
702645,201124,8500.0,Yes
702651,201124,8500.0,Yes
702653,201124,3499.0,No
702658,201124,7500.0,Yes
702661,201124,9691.0,Yes
702662,201124,7910.0,No
702666,201234,7500.0,Yes
702667,201124,4587.0,No
702313,201124,5888.0,No
702669,201124,0.0,Yes
702709,201124,10187.0,Yes
702736,201128,4500.0,Yes
702741,201124,7215.0,Yes
702762,201124,0.0,No
702850,201124,4980.0,Yes
702853,201124,2051.0,Yes
702892,201124,8000.0,Yes
702902,201124,7337.0,No
702906,201124,8000.0,Yes
702908,201124,0.0,Yes
702912,201128,7000.0,No
681113,201018,9500.0,No
703005,201234,8000.0,Yes
703006,201124,3508.0,Yes
703008,201124,7500.0,No
703009,201124,7501.0,No
703017,201124,9997.0,Yes
703018,201124,8875.0,No
703026,201344,14339.0,Yes
703060,201124,9637.0,Yes
703063,201124,9270.0,Yes
703076,201124,4500.0,Yes
703084,201124,3643.0,No
703086,201124,9198.0,Yes
703103,201124,0.0,Yes
703115,201124,6115.0,Yes
703142,201124,9678.0,Yes
703148,201128,9778.0,No
703154,201124,7500.0,Yes
703160,201124,5500.0,Yes
703165,201124,9857.0,Yes
703166,201128,0.0,No
703168,201124,8000.0,Yes
703120,201124,4000.0,No
703178,201124,12506.0,Yes
703193,201124,7500.0,No
703194,201124,5500.0,Yes
703196,201124,0.0,Yes
703199,201128,8000.0,Yes
703231,201454,10500.0,Yes
703249,201124,5500.0,Yes
703262,201124,8000.0,Yes
703267,201124,0.0,No
703272,201124,9733.0,Yes
703274,201124,8000.0,Yes
703292,201124,8000.0,Yes
703314,201234,10806.0,No
703332,201124,9024.0,No
703358,201124,8606.0,No
703364,201124,3960.0,Yes
703365,201124,5910.0,No
703391,201344,7000.0,Yes
703422,201124,8000.0,Yes
703451,201124,8500.0,Yes
703502,201128,7500.0,Yes
703531,201124,11065.0,Yes
703536,201124,8000.0,Yes
703547,201124,8500.0,Yes
703548,201124,8974.0,No
703555,201124,6000.0,Yes
703561,201124,3643.0,No
703570,201344,10000.0,Yes
703574,201454,7000.0,Yes
703575,201124,8857.0,No
703631,201234,8000.0,Yes
703649,201124,4375.0,No
703675,201124,10870.0,Yes
703679,201124,3499.0,No
703681,201124,5728.0,Yes
703683,201124,5500.0,No
703687,201124,2500.0,Yes
703690,201124,7000.0,Yes
703692,201124,6500.0,Yes
703708,201454,7500.0,Yes
703730,201454,7500.0,Yes
703767,201124,6000.0,Yes
703783,201674,12500.0,Yes
703812,201124,2500.0,Yes
703819,201124,6000.0,Yes
703828,201124,6034.0,Yes
703832,201124,8000.0,Yes
703847,201124,922.0,Yes
703855,201124,5500.0,Yes
703867,201124,5000.0,No
703870,201344,9500.0,Yes
703884,201348,8500.0,Yes
703960,201124,3000.0,Yes
703967,201128,3917.0,Yes
703997,201124,5500.0,No
704007,201124,11911.0,Yes
704012,201124,4707.0,Yes
704023,201564,10000.0,Yes
704057,201234,6500.0,Yes
704058,201124,7828.0,Yes
704106,201234,8500.0,No
704140,201124,9551.0,Yes
704192,201124,5500.0,No
704204,201128,7500.0,Yes
704205,201124,8000.0,Yes
704207,201124,8000.0,Yes
647962,201018,7771.0,Yes
704268,201124,8500.0,No
704272,201124,0.0,No
704344,201234,9585.0,No
705808,201344,11500.0,Yes
705873,201344,9500.0,No
704404,201454,6930.0,Yes
704444,201124,9807.0,Yes
704468,201344,6500.0,Yes
704479,201234,14161.0,Yes
704525,201454,10146.0,Yes
704617,201234,9000.0,Yes
704653,201344,9000.0,No
704657,201674,2996.0,Yes
704679,201454,9500.0,Yes
704762,201234,6248.0,Yes
704875,201234,9000.0,Yes
704877,201234,9000.0,Yes
704879,201234,9000.0,Yes
704953,201234,12076.0,Yes
704964,201234,9000.0,Yes
704984,201234,10662.0,Yes
704986,201234,9801.0,No
705031,201234,6000.0,Yes
705086,201234,8000.0,No
705105,201234,8861.0,Yes
705133,201344,8720.0,Yes
705149,201234,9255.0,Yes
705256,201234,11750.0,Yes
705261,201234,8876.0,Yes
705293,201344,9000.0,No
705319,201234,8500.0,Yes
705354,201344,14650.0,No
705483,201344,11000.0,Yes
705531,201344,10000.0,Yes
705538,201344,11000.0,No
705539,201344,10000.0,Yes
705908,201344,9500.0,Yes
705915,201344,11045.0,Yes
706112,201234,8000.0,Yes
706121,201238,5072.0,No
706168,201234,4100.0,Yes
706182,201234,8000.0,No
706242,201458,7500.0,Yes
706271,201234,8500.0,Yes
706326,201234,13816.0,Yes
706401,201894,6500.0,Yes
706497,201344,10000.0,Yes
706550,201344,9500.0,Yes
706562,201344,3144.0,No
706581,201234,12417.0,Yes
706599,201564,14473.0,Yes
706624,201564,11500.0,Yes
706721,201124,8500.0,Yes
706741,201564,11647.0,Yes
706753,201454,7672.0,Yes
706761,201124,10005.0,Yes
706777,201124,4500.0,No
706886,201454,6583.0,Yes
706962,201124,8500.0,Yes
706970,201124,3797.0,Yes
706978,201564,10000.0,No
707041,201234,8626.0,Yes
707050,201348,2500.0,Yes
707079,201124,6000.0,No
707084,201128,8761.0,No
707095,201128,8000.0,Yes
707036,201124,5500.0,Yes
707108,201124,6500.0,No
707190,201348,10000.0,No
707256,201454,6500.0,Yes
707282,201234,8000.0,Yes
707414,201234,5074.0,No
707436,201348,4305.0,Yes
707472,201344,10500.0,No
707546,201344,10000.0,No
707620,201234,6000.0,Yes
707621,201124,5500.0,Yes
707622,201124,8694.0,No
707705,201124,8089.0,No
707711,201124,2500.0,Yes
707753,201124,5000.0,Yes
707757,201234,9500.0,Yes
707764,201234,4921.0,No
707834,201234,6500.0,No
707837,201344,11460.0,Yes
707894,201344,9000.0,Yes
707898,201344,9000.0,No
707912,201234,2000.0,Yes
707921,201238,10000.0,Yes
707935,201238,6000.0,Yes
707940,201234,7500.0,Yes
707943,201124,2051.0,No
708086,201564,10000.0,Yes
708091,201234,7500.0,Yes
708101,201454,12000.0,Yes
708111,201128,7000.0,Yes
708119,201234,10500.0,Yes
708123,201124,10870.0,Yes
708127,201124,7500.0,Yes
708132,201234,10000.0,Yes
708167,201124,5000.0,Yes
708168,201454,10250.0,Yes
708235,201124,8500.0,Yes
708239,201124,3000.0,Yes
708242,201454,7751.0,Yes
708256,201234,10856.0,No
708363,201124,6000.0,No
708374,201234,10459.0,No
708391,201234,8291.0,Yes
708413,201128,8000.0,No
708414,201124,0.0,Yes
708427,201234,9000.0,Yes
708441,201124,7500.0,No
708442,201124,5500.0,Yes
708451,201234,9500.0,No
708529,201234,10220.0,Yes
708533,201344,8505.0,Yes
708556,201124,5500.0,Yes
708559,201124,5500.0,No
708565,201238,6500.0,No
708566,201234,8500.0,No
708575,201238,11446.0,Yes
708604,201234,10000.0,Yes
708605,201234,6500.0,No
708611,201564,14477.0,Yes
708616,201124,8102.0,No
708618,201124,4000.0,No
708620,201124,9188.0,Yes
708625,201124,7453.0,Yes
708627,201344,13500.0,Yes
708642,201124,7500.0,Yes
708951,201454,7500.0,Yes
709286,201234,8500.0,Yes
709352,201238,10500.0,Yes
709378,201234,9000.0,Yes
709394,201234,8763.0,No
709484,201234,10111.11,Yes
709542,201234,8000.0,No
709553,201234,9000.0,No
709651,201234,10403.0,No
709750,201234,10732.0,Yes
709766,201234,9460.0,No
709906,201234,10600.0,Yes
709908,201234,12500.0,Yes
709911,201344,10370.0,Yes
710033,201234,10339.0,No
710073,201234,13123.0,Yes
710083,201124,5000.0,Yes
710176,201128,2767.0,Yes
710388,201234,10981.0,Yes
710487,201234,10876.0,No
710618,201234,8500.0,Yes
710642,201234,17242.0,Yes
710708,201234,9225.0,Yes
710730,201234,10000.0,Yes
710775,201234,8500.0,Yes
710791,201234,11865.0,No
710816,201234,8740.0,Yes
710822,201564,9065.0,Yes
710927,201234,10261.0,Yes
711126,201124,2082.0,No
711134,201234,9500.0,Yes
711158,201344,10980.0,Yes
711162,201124,5000.0,No
711186,201234,9000.0,Yes
711187,201124,0.0,Yes
711195,201344,9000.0,Yes
711214,201234,13145.0,Yes
711270,201128,1000.0,Yes
711282,201238,7000.0,Yes
711346,201344,9500.0,No
711347,201454,8897.0,No
711362,201234,13134.0,Yes
711393,201124,10365.0,Yes
711413,201234,9620.0,No
711486,201124,9142.0,Yes
711487,201124,0.0,Yes
711516,201238,10324.0,Yes
711605,201234,10157.0,Yes
711673,201234,10109.12,Yes
711686,201238,9500.0,Yes
711719,201234,8755.0,Yes
711812,201458,7134.0,Yes
711871,201674,8000.0,No
711876,201124,7001.9,No
711877,201124,4500.0,Yes
711891,201234,8000.0,Yes
711902,201234,10879.0,Yes
711943,201564,8000.0,Yes
712010,201234,10000.0,Yes
712063,201234,4073.0,No
712113,201234,8904.0,Yes
712114,201344,11877.0,Yes
712120,201234,8519.0,Yes
712132,201344,9753.0,No
712189,201234,9689.0,Yes
712197,201344,14332.0,Yes
712283,201234,9500.0,Yes
712295,201124,5000.0,Yes
712339,201454,11141.0,No
712342,201234,0.0,Yes
712371,201124,2500.0,No
712381,201124,5000.0,No
712388,201894,13774.0,Yes
712446,201128,7412.0,Yes
712448,201124,5453.0,No
712461,201234,8500.0,Yes
712555,201124,6316.0,No
712557,201124,8000.0,No
712633,201124,8153.0,No
712635,201124,5500.0,No
712697,201124,3000.0,No
712734,201234,13302.0,Yes
712779,201454,12500.0,Yes
712885,201344,9000.0,Yes
712918,201234,12932.0,Yes
712937,201568,8000.0,Yes
712948,201344,8699.0,No
712967,201234,8500.0,Yes
713060,201128,210.0,Yes
713098,201124,8002.0,Yes
713187,201234,13744.0,Yes
707876,201564,15515.0,Yes
713219,201238,9000.0,Yes
713223,201784,8500.0,Yes
713230,201124,2600.0,No
713236,201128,5000.0,Yes
713237,201128,5000.0,Yes
713317,201124,5000.0,No
713375,201234,9539.0,Yes
713554,201128,5000.0,Yes
713642,201344,11525.0,Yes
713749,201124,5545.0,Yes
707635,201564,10000.0,No
713810,201234,10000.0,Yes
713859,201564,8207.0,Yes
713901,201344,11281.0,Yes
713961,201234,6500.0,Yes
714040,201344,10000.0,No
714088,201234,8500.0,Yes
714126,201124,5500.0,Yes
714173,201238,7541.25,Yes
714189,201454,14470.0,Yes
714194,201564,9603.0,No
714199,201234,3000.0,No
714207,201124,3869.0,Yes
714211,201124,0.0,Yes
714212,201344,11173.0,Yes
714223,201238,9354.0,Yes
714263,201234,6000.0,No
714264,201124,4000.0,Yes
714265,201344,9500.0,Yes
714267,201234,8703.0,Yes
714293,201564,8000.0,No
